,0
186,0.9295372006474906
187,0.925623668445639
188,0.921608563474437
189,0.9174923263290689
190,0.913275408702399
191,0.9089582733354055
192,0.9045413939664009
193,0.9000252552790472
194,0.8954103528491699
195,0.8906971930903753
196,0.8858862931984799
197,0.8809781810947563
198,0.8759733953680022
199,0.8708724852154387
200,0.8656760103824441
201,0.8603845411011302
202,0.8549986580277695
203,0.8495189521790765
204,0.8439460248673523
205,0.8382804876345007
206,0.8325229621849211
207,0.826674080317285
208,0.8207344838552082
209,0.8147048245768174
210,0.8085857641432306
211,0.8023779740259492
212,0.7960821354331741
213,0.7896989392350529
214,0.7832290858878703
215,0.7766732853571815
216,0.7700322570399053
217,0.7633067296853819
218,0.7564974413154035
219,0.7496051391432279
220,0.7426305794915846
221,0.7355745277096786
222,0.728437758089205
223,0.7212210537793855
224,0.7139252067010265
225,0.7065510174596201
226,0.6990992952574896
227,0.6915708578049922
228,0.6839665312307873
229,0.6762871499911844
230,0.6685335567785704
231,0.6607066024289403
232,0.652807145828531
233,0.6448360538195708
234,0.6367942011051568
235,0.6286824701532716
236,0.6205017510999447
237,0.612252941651574
238,0.6039369469864174
239,0.595554679655263
240,0.5871070594812904
241,0.5785950134591362
242,0.570019475653169
243,0.5613813870949896
244,0.5526816956801713
245,0.5439213560642392
246,0.5351013295579132
247,0.5262225840216194
248,0.5172860937592818
249,0.5082928394114078
250,0.49924380784748007
251,0.4901399920576587
252,0.4809823910438199
253,0.47177200970993055
254,0.46250985875177386
255,0.4531969545460427
256,0.4438343190388077
257,0.4344229796333747
258,0.4249639690775431
259,0.41545832535027805
260,0.40590709154780835
261,0.39631131576916256
262,0.38667205100115787
263,0.37699035500284955
264,0.3672672901894577
265,0.35750392351578736
266,0.3477013263591431
267,0.33786057440176376
268,0.32798274751278284
269,0.3180689296297297
270,0.3081202086395839
271,0.2981376762593985
272,0.2881224279164972
273,0.2780755626282718
274,0.26799818288158195
275,0.2578913945117721
276,0.24775630658132522
277,0.23759403125815984
278,0.22740568369358707
279,0.21719238189994014
280,0.20695524662788997
281,0.19669540124346013
282,0.1864139716047547
283,0.17611208593841446
284,0.1657908747158095
285,0.1554514705289872
286,0.14509500796639174
287,0.13472262348835642
288,0.12433545530239706
289,0.1139346432383109
290,0.10352132862309818
291,0.09309665415571876
292,0.08266176378170104
293,0.0722178025676072
294,0.06176591657538409
295,0.05130725273660033
296,0.0408429587265862
297,0.030374182838495956
298,0.01990207385730012
299,0.00942778093372422
300,-0.001047546541852579
301,-0.011522759065525157
302,-0.02199670714600302
303,-0.03246824143074682
304,-0.04293621283209679
305,-0.053399472653360945
306,-0.06385687271487114
307,-0.07430726547997782
308,-0.08474950418097034
309,-0.0951824429449208
310,-0.10560493691942581
311,-0.11601584239823251
312,-0.1264140169467449
313,-0.13679831952739027
314,-0.1471676106248269
315,-0.15752075237098792
316,-0.16785660866994925
317,-0.17817404532259204
318,-0.18847193015106786
319,-0.19874913312303752
320,-0.209004526475671
321,-0.21923698483940404
322,-0.2294453853614321
323,-0.23962860782892248
324,-0.24978553479194018
325,-0.2599150516860749
326,-0.2700160469547413
327,-0.2800874121711589
328,-0.2901280421599851
329,-0.3001368351185867
330,-0.31011269273794967
331,-0.32005452032320136
332,-0.3299612269137328
333,-0.3398317254029167
334,-0.34966493265740256
335,-0.3594597696359705
336,-0.36921516150793887
337,-0.3789300377711148
338,-0.3886033323692587
339,-0.39823398380907205
340,-0.4078209352766794
341,-0.417363134753594
342,-0.4268595351321625
343,-0.43630909433047094
344,-0.4457107754066931
345,-0.4550635466728796
346,-0.46436638180817286
347,-0.47361825997142454
348,-0.4828181659132209
349,-0.4919650900872906
350,-0.501058028761283
351,-0.5100959841269163
352,-0.5190779644094691
353,-0.5280029839766135
354,-0.5368700634465705
355,-0.5456782297955861
356,-0.5544265164647016
357,-0.5631139634658191
358,-0.571739617487048
359,-0.5803025319973117
360,-0.5888017673502184
361,-0.5972363908871715
362,-0.605605477039713
363,-0.613908107431091
364,-0.6221433709770393
365,-0.6303103639857517
366,-0.6384081902570484
367,-0.6464359611807232
368,-0.6543927958340502
369,-0.6622778210784539
370,-0.6700901716553237
371,-0.6778289902809586
372,-0.6854934277406444
373,-0.6930826429818402
374,-0.7005958032064714
375,-0.7080320839623144
376,-0.7153906692334714
377,-0.7226707515299112
378,-0.7298715319760803
379,-0.7369922203985687
380,-0.7440320354128158
381,-0.7509902045088576
382,-0.7578659641360975
383,-0.7646585597870936
384,-0.7713672460803517
385,-0.7779912868421257
386,-0.7845299551871934
387,-0.7909825335986267
388,-0.7973483140065251
389,-0.8036265978657162
390,-0.80981669623241
391,-0.8159179298397995
392,-0.8219296291725999
393,-0.8278511345405182
394,-0.8336817961506405
395,-0.839420974178743
396,-0.8450680388394969
397,-0.8506223704555786
398,-0.856083359525674
399,-0.861450406791355
400,-0.8667229233028435
401,-0.8719003304836398
402,-0.8769820601940078
403,-0.8819675547933238
404,-0.8868562672012688
405,-0.8916476609578581
406,-0.8963412102823136
407,-0.9009364001307584
408,-0.9054327262527344
409,-0.9098296952465369
410,-0.9141268246133569
411,-0.9183236428102286
412,-0.922419689301773
413,-0.9264145146107353
414,-0.9303076803673082
415,-0.9340987593572337
416,-0.9377873355686878
417,-0.9413730042379271
418,-0.9448553718937065
419,-0.9482340564004585
420,-0.9515086870002236
421,-0.9546789043533368
422,-0.9577443605778607
423,-0.9607047192877569
424,-0.9635596556298021
425,-0.9663088563192349
426,-0.9689520196741325
427,-0.9714888556485175
428,-0.9739190858641849
429,-0.9762424436412501
430,-0.9784586740274126
431,-0.9805675338259333
432,-0.9825687916223215
433,-0.9844622278097286
434,-0.9862476346130473
435,-0.9879248161117113
436,-0.989493588261194
437,-0.9909537789132059
438,-0.9923052278345836
439,-0.9935477867248738
440,-0.9946813192326068
441,-0.995705700970259
442,-0.9966208195279022
443,-0.9974265744855395
444,-0.9981228774241239
445,-0.9987096519352615
446,-0.9991868336295965
447,-0.9995543701438756
448,-0.9998122211466957
449,-0.9999603583429283
450,-0.9999987654768254
451,-0.9999274383338027
452,-0.9997463847409022
453,-0.9994556245659336
454,-0.999055189715294
455,-0.9985451241304661
456,-0.9979254837831973
457,-0.9971963366693573
458,-0.9963577628014757
459,-0.9954098541999633
460,-0.9943527148830137
461,-0.9931864608551882
462,-0.9919112200946878
463,-0.9905271325393078
464,-0.9890343500710824
465,-0.9874330364996192
466,-0.9857233675441216
467,-0.9839055308141079
468,-0.9819797257888235
469,-0.9799461637953514
470,-0.9778050679854217
471,-0.9755566733109252
472,-0.9732012264981302
473,-0.9707389860206087
474,-0.9681702220708726
475,-0.9654952165307246
476,-0.9627142629403256
477,-0.9598276664659836
478,-0.9568357438666674
479,-0.9537388234592443
480,-0.9505372450824556
481,-0.9472313600596239
482,-0.9438215311600987
483,-0.9403081325594513
484,-0.9366915497984127
485,-0.9329721797405661
486,-0.9291504305288003
487,-0.9252267215405189
488,-0.9212014833416221
489,-0.9170751576392585
490,-0.9128481972333544
491,-0.9085210659669261
492,-0.9040942386751802
493,-0.8995682011334087
494,-0.8949434500036815
495,-0.8902204927803463
496,-0.8853998477343388
497,-0.8804820438563102
498,-0.8754676207985793
499,-0.8703571288159148
500,-0.8651511287051502
501,-0.8598501917436485
502,-0.8544548996266138
503,-0.8489658444032543
504,-0.8433836284118209
505,-0.8377088642135052
506,-0.8319421745252207
507,-0.8260841921512729
508,-0.8201355599139153
509,-0.8140969305828107
510,-0.8079689668034006
511,-0.8017523410241892
512,-0.7954477354229537
513,-0.7890558418318849
514,-0.7825773616616702
515,-0.7760130058245243
516,-0.7693634946561775
517,-0.7626295578368307
518,-0.7558119343110838
519,-0.7489113722068477
520,-0.7419286287532518
521,-0.7348644701975442
522,-0.7277196717210129
523,-0.7204950173539222
524,-0.7131912998894714
525,-0.7058093207968065
526,-0.6983498901330655
527,-0.6908138264544872
528,-0.683201956726593
529,-0.6755151162334341
530,-0.6677541484859351
531,-0.6599199051293312
532,-0.6520132458497139
533,-0.6440350382796931
534,-0.6359861579031884
535,-0.6278674879593582
536,-0.6196799193456785
537,-0.6114243505201797
538,-0.603101687402856
539,-0.5947128432762538
540,-0.5862587386852537
541,-0.5777403013360571
542,-0.5691584659943789
543,-0.5605141743828777
544,-0.5518083750778159
545,-0.543042023404962
546,-0.5342160813347675
547,-0.5253315173767996
548,-0.516389306473461
549,-0.5073904298930132
550,-0.498335875121889
551,-0.4892266357563356
552,-0.4800637113933823
553,-0.47084810752114964
554,-0.4615808354085134
555,-0.45226291199413343
556,-0.44289535977486016
557,-0.43347920669353196
558,-0.42401548602617417
559,-0.41450523626861324
560,-0.404949501022518
561,-0.3953493288808798
562,-0.38570577331294986
563,-0.37601989254862944
564,-0.3662927494623526
565,-0.35652541145645256
566,-0.3467189503440228
567,-0.33687444223131346
568,-0.3269929673996378
569,-0.31707561018682723
570,-0.3071234588682507
571,-0.29713760553738416
572,-0.2871191459859752
573,-0.2770691795837957
574,-0.2669888091580032
575,-0.2568791408721233
576,-0.24674128410466464
577,-0.2365763513273825
578,-0.2263854579832022
579,-0.2161697223638166
580,-0.20593026548697096
581,-0.19566821097344894
582,-0.18538468492377153
583,-0.17508081579462975
584,-0.1647577342750452
585,-0.15441657316230248
586,-0.14405846723764232
587,-0.13368455314172836
588,-0.12329596924993073
589,-0.11289385554739834
590,-0.1024793535039633
591,-0.09205360594889031
592,-0.0816177569454602
593,-0.07117295166543113
594,-0.06072033626337302
595,-0.050261057750894955
596,-0.039796263870778524
597,-0.02932710297103093
598,-0.018854723878871726
599,-0.008380275774666907
600,0.002095091934175709
601,0.012570229739336025
602,0.02304398815772229
603,0.03351521785760985
604,0.043982769784758804
605,0.05444549528851017
606,0.06490224624782791
607,0.07535187519729176
608,0.08579323545300929
609,0.09622518123844649
610,0.10664656781016342
611,0.11705625158342833
612,0.12745309025770835
613,0.13783594294202345
614,0.1482036702801328
615,0.15855513457556997
616,0.16888919991648316
617,0.17920473230028544
618,0.18950059975808872
619,0.1997756724789327
620,0.2100288229337466
621,0.22025892599909103
622,0.23046485908061823
623,0.24064550223625694
624,0.25079973829911273
625,0.2609264530000596
626,0.27102453509000973
627,0.28109287646185943
628,0.2911303722720829
629,0.3011359210619763
630,0.3111084248785217
631,0.3210467893948745
632,0.33094992403044443
633,0.3408167420705696
634,0.35064616078577115
635,0.3604371015505631
636,0.37018848996181053
637,0.3798992559566411
638,0.38956833392985124
639,0.399194662850852
640,0.4087771863800966
641,0.41831485298499477
642,0.42780661605530595
643,0.4372514340179888
644,0.44664827045149325
645,0.4559960941994956
646,0.4652938794840483
647,0.47454060601814746
648,0.4837352591176894
649,0.49287682981282077
650,0.501964314958653
651,0.5109967173453419
652,0.51997304580752
653,0.528892315333058
654,0.5377535471711549
655,0.546555768939744
656,0.5552980147321896
657,0.5639793252232876
658,0.5725987477745325
659,0.5811553365386559
660,0.5896481525634151
661,0.5980762638946384
662,0.6064387456784783
663,0.614734680262911
664,0.6229631572984303
665,0.6311232738379424
666,0.6392141344358538
667,0.6472348512463326
668,0.6551845441207318
669,0.6630623407041759
670,0.6708673765312846
671,0.6785987951210383
672,0.6862557480707604
673,0.6938373951492198
674,0.7013429043888293
675,0.7087714521769414
676,0.7161222233462304
677,0.7233944112641421
678,0.730587217921406
679,0.7376998540196138
680,0.7447315390578203
681,0.7516815014182004
682,0.7585489784507189
683,0.7653332165568179
684,0.7720334712721152
685,0.7786490073480979
686,0.7851790988328018
687,0.7916230291504751
688,0.7979800911802101
689,0.8042495873335409
690,0.8104308296309906
691,0.816523139777569
692,0.8225258492372018
693,0.828438299306093
694,0.8342598411850088
695,0.8399898360504721
696,0.8456276551248626
697,0.8511726797454187
698,0.8566243014321203
699,0.8619819219544659
700,0.8672449533971153
701,0.8724128182244063
702,0.8774849493437276
703,0.8824607901677524
704,0.8873397946755113
705,0.8921214274723117
706,0.8968051638484887
707,0.9013904898369826
708,0.9058769022697402
709,0.9102639088329304
710,0.9145510281209656
711,0.9187377896893298
712,0.9228237341062022
713,0.9268084130028734
714,0.9306913891229457
715,0.9344722363703168
716,0.938150539855936
717,0.9417258959433308
718,0.9451979122929023
719,0.9485662079049767
720,0.9518304131616133
721,0.9549901698671681
722,0.9580451312875944
723,0.9609949621884961
724,0.9638393388719132
725,0.9665779492118409
726,0.969210492688483
727,0.9717366804212284
728,0.9741562352003504
729,0.9764688915174273
730,0.9786743955944768
731,0.9807725054118049
732,0.9827629907345639
733,0.9846456331380165
734,0.9864202260315049
735,0.9880865746811205
736,0.9896444962310734
737,0.991093819723758
738,0.9924343861185122
739,0.9936660483090707
740,0.9947886711397065
741,0.995802131420063
742,0.9967063179386719
743,0.9975011314751571
744,0.9981864848111217
745,0.9987623027397204
746,0.9992285220739113
747,0.9995850916533895
748,0.9998319723502018
749,0.99996913707304
750,0.9999965707702139
751,0.9999142704313027
752,0.9997222450874859
753,0.9994205158105516
754,0.9990091157105848
755,0.9984880899323338
756,0.9978574956502562
757,0.9971174020622449
758,0.9962678903820348
759,0.9953090538302911
760,0.9942409976243795
761,0.9930638389668198
762,0.9917777070324262
763,0.99038274295413
764,0.9888790998074953
765,0.9872669425939186
766,0.9855464482225248
767,0.9837178054907529
768,0.9817812150636387
769,0.979736889451794
770,0.9775850529880887
771,0.9753259418030333
772,0.9729598037988658
773,0.9704868986223499
774,0.967907497636282
775,0.9652218838897135
776,0.9624303520868909
777,0.9595332085549162
778,0.9565307712101325
779,0.9534233695232375
780,0.9502113444831295
781,0.9468950485594887
782,0.9434748456640998
783,0.9399511111109176
784,0.9363242315748828
785,0.93259460504949
786,0.9287626408031139
787,0.9248287593341011
788,0.9207933923246213
789,0.9166569825933025
790,0.9124199840466362
791,0.9080828616291673
792,0.9036460912724772
793,0.8991101598429541
794,0.8944755650883663
795,0.8897428155832469
796,0.8849124306730808
797,0.8799849404173193
798,0.8749608855312097
799,0.8698408173264632
800,0.8646252976507541
801,0.8593148988260695
802,0.8539102035859053
803,0.8484118050113173
804,0.842820306465842
805,0.8371363215292877
806,0.8313604739303996
807,0.8254933974784199
808,0.8195357359935372
809,0.8134881432362333
810,0.8073512828355455
811,0.8011258282162448
812,0.7948124625249325
813,0.7884118785550864
814,0.781924778671026
815,0.7753518747308455
816,0.7686938880082962
817,0.7619515491136389
818,0.7551255979134703
819,0.7482167834495345
820,0.7412258638565268
821,0.7341536062789009
822,0.7270007867866863
823,0.719768190290327
824,0.7124566104545494
825,0.7050668496112708
826,0.6975997186715546
827,0.6900560370366269
828,0.6824366325079578
829,0.6747423411964301
830,0.6669740074305754
831,0.6591324836639363
832,0.6512186303815155
833,0.6432333160053514
834,0.6351774167992273
835,0.6270518167725091
836,0.6188574075831382
837,0.6105950884397933
838,0.6022657660032091
839,0.5938703542866915
840,0.5854097745558109
841,0.5768849552273136
842,0.5682968317672368
843,0.5596463465882616
844,0.5509344489462992
845,0.5421620948363164
846,0.5333302468874369
847,0.5244398742573072
848,0.5154919525257408
849,0.5064874635876707
850,0.4974273955454029
851,0.4883127426001784
852,0.4791445049430823
853,0.4699236886452882
854,0.4606513055476496
855,0.4513283731496818
856,0.44195591449789173
857,0.4325349580735221
858,0.42306653767969044
859,0.41355169232794475
860,0.4039914661242488
861,0.3943869081544073
862,0.3847390723689454
863,0.3750490174674538
864,0.3653178067824131
865,0.3555465081625097
866,0.34573619385545595
867,0.3358879403903277
868,0.326002828459432
869,0.31608194279971796
870,0.3061263720737422
871,0.2961372087502133
872,0.2861155489840939
873,0.27606249249633125
874,0.26597914245317167
875,0.2558666053451054
876,0.24572599086545324
877,0.23555841178858636
878,0.2253649838478167
879,0.21514682561297133
880,0.20490505836763812
881,0.194640805986131
882,0.184355194810152
883,0.1740493535252013
884,0.16372441303671298
885,0.1533815063459645
886,0.1430217684257475
887,0.1326463360958134
888,0.12225634789813215
889,0.11185294397195521
890,0.1014372659286957
891,0.09101045672666334
892,0.08057366054564255
893,0.0701280226613277
894,0.05967468931965408
895,0.04921480761101521
896,0.038749525344378734
897,0.02827999092134999
898,0.017807353210135116
899,0.0073327614194795155
900,-0.003142635027441646
901,-0.013617686619154716
902,-0.02409124388202853
903,-0.034562157506411215
904,-0.04502927847274902
905,-0.05549145817767329
906,-0.0659475485600418
907,-0.07639640222692055
908,-0.08683687257949224
909,-0.09726781393887769
910,-0.10768808167185615
911,-0.11809653231647098
912,-0.1284920237075086
913,-0.13887341510182438
914,-0.14923956730353924
915,-0.15958934278903075
916,-0.16992160583176769
917,-0.18023522262693814
918,-0.19052906141585996
919,-0.20080199261018247
920,-0.21105288891584098
921,-0.22128062545675123
922,-0.2314840798982555
923,-0.2416621325702729
924,-0.2518136665901759
925,-0.26193756798534223
926,-0.27203272581540466
927,-0.28209803229415076
928,-0.2921323829110851
929,-0.30213467655264076
930,-0.3121038156230024
931,-0.32203870616455044
932,-0.3319382579779142
933,-0.34180138474158744
934,-0.35162700413115217
935,-0.3614140379380383
936,-0.37116141218784193
937,-0.38086805725817585
938,-0.3905329079960519
939,-0.4001549038347486
940,-0.40973298891020815
941,-0.4192661121768931
942,-0.42875322752312345
943,-0.43819329388587147
944,-0.44758527536500187
945,-0.45692814133694587
946,-0.46622086656779604
947,-0.4754624313258097
948,-0.48465182149330843
949,-0.4937880286779622
950,-0.5028700503234439
951,-0.5118968898194451
952,-0.520867556611038
953,-0.5297810663073734
954,-0.538636440789704
955,-0.5474327083187099
956,-0.5561689036411472
957,-0.564844068095754
958,-0.5734572497184568
959,-0.5820075033468326
960,-0.5904938907238209
961,-0.5989154806006894
962,-0.6072713488392248
963,-0.6155605785131344
964,-0.623782260008672
965,-0.6319354911244472
966,-0.6400193771704358
967,-0.6480330310661512
968,-0.6559755734379951
969,-0.6638461327157471
970,-0.6716438452282072
971,-0.679367855297976
972,-0.6870173153353476
973,-0.694591385931318
974,-0.7020892359497051
975,-0.7095100426183388
976,-0.7168529916193614
977,-0.724117277178579
978,-0.7313021021538842
979,-0.7384066781227293
980,-0.7454302254686485
981,-0.7523719734667972
982,-0.7592311603685391
983,-0.7660070334850303
984,-0.7726988492698157
985,-0.7793058734004225
986,-0.78582738085894
987,-0.7922626560115793
988,-0.7986109926872029
989,-0.8048716942548163
990,-0.8110440737000117
991,-0.8171274537003577
992,-0.8231211666997243
993,-0.8290245549815379
994,-0.8348369707409541
995,-0.8405577761559451
996,-0.8461863434572909
997,-0.8517220549974637
998,-0.857164303318413
999,-0.8625124912182164
1000,-0.8677660318166173
1001,-0.8729243486194261
1002,-0.8779868755817779
1003,-0.8829530571702511
1004,-0.8878223484238289
1005,-0.8925942150136963
1006,-0.8972681333018776
1007,-0.9018435903986944
1008,-0.9063200842190516
1009,-0.9106971235375294
1010,-0.9149742280422918
1011,-0.919150928387789
1012,-0.9232267662462617
1013,-0.927201294358038
1014,-0.9310740765806111
1015,-0.934844687936499
1016,-0.938512714659882
1017,-0.9420777542420009
1018,-0.9455394154753329
1019,-0.9488973184965167
1020,-0.9521510948280372
1021,-0.9553003874186602
1022,-0.9583448506826153
1023,-0.9612841505375138
1024,-0.9641179644410136
1025,-0.9668459814262114
1026,-0.9694679021357662
1027,-0.9719834388547496
1028,-0.974392315542218
1029,-0.9766942678615034
1030,-0.9788890432092209
1031,-0.9809764007429872
1032,-0.9829561114078501
1033,-0.9848279579614232
1034,-0.986591734997724
1035,-0.9882472489697168
1036,-0.9897943182105484
1037,-0.9912327729534847
1038,-0.9925624553505399
1039,-0.993783219489797
1040,-0.9948949314114207
1041,-0.9958974691223569
1042,-0.9967907226097187
1043,-0.9975745938528597
1044,-0.9982489968341294
1045,-0.9988138575483131
1046,-0.9992691140107521
1047,-0.9996147162641463
1048,-0.9998506263840354
1049,-0.9999768184829609
1050,-0.999993278713307
1051,-0.9999000052688201
1052,-0.9996970083848067
1053,-0.9993843103370105
1054,-0.9989619454391683
1055,-0.9984299600392438
1056,-0.9977884125143422
1057,-0.9970373732643044
1058,-0.9961769247039811
1059,-0.9952071612541894
1060,-0.9941281893313515
1061,-0.9929401273358176
1062,-0.9916431056388725
1063,-0.9902372665684299
1064,-0.9887227643934143
1065,-0.9870997653068319
1066,-0.9853684474075336
1067,-0.9835290006806718
1068,-0.9815816269768525
1069,-0.9795265399899844
1070,-0.9773639652338305
1071,-0.9750941400172611
1072,-0.9727173134182124
1073,-0.9702337462563546
1074,-0.967643711064471
1075,-0.9649474920585507
1076,-0.9621453851066036
1077,-0.9592376976961882
1078,-0.9562247489006741
1079,-0.9531068693442271
1080,-0.9498844011655276
1081,-0.9465576979802288
1082,-0.94312712484215
1083,-0.9395930582032174
1084,-0.9359558858721576
1085,-0.9322160069719385
1086,-0.9283738318959749
1087,-0.9244297822630902
1088,-0.9203842908712544
1089,-0.9162378016500865
1090,-0.9119907696121448
1091,-0.9076436608029957
1092,-0.9031969522500694
1093,-0.8986511319103159
1094,-0.8940066986166597
1095,-0.8892641620232571
1096,-0.8844240425495765
1097,-0.8794868713232836
1098,-0.8744531901219618
1099,-0.8693235513136598
1100,-0.864098517796278
1101,-0.8587786629357991
1102,-0.8533645705033704
1103,-0.8478568346112434
1104,-0.84225605964758
1105,-0.8365628602101295
1106,-0.830777861038787
1107,-0.8249016969470373
1108,-0.818935012752294
1109,-0.812878463205141
1110,-0.8067327129174842
1111,-0.8004984362896198
1112,-0.7941763174362306
1113,-0.7877670501113139
1114,-0.7812713376320533
1115,-0.7746898928016409
1116,-0.7680234378310579
1117,-0.7612727042598219
1118,-0.754438432875718
1119,-0.7475213736334974
1120,-0.7405222855725924
1121,-0.7334419367338189
1122,-0.7262811040750946
1123,-0.7190405733861864
1124,-0.7117211392024747
1125,-0.7043236047177661
1126,-0.6968487816961618
1127,-0.6892974903829725
1128,-0.6816705594147157
1129,-0.6739688257281782
1130,-0.6661931344685819
1131,-0.6583443388968355
1132,-0.6504233002959089
1133,-0.6424308878763212
1134,-0.6343679786807516
1135,-0.6262354574878026
1136,-0.6180342167149102
1137,-0.6097651563204072
1138,-0.6014291837047812
1139,-0.5930272136110873
1140,-0.5845601680245769
1141,-0.5760289760715219
1142,-0.5674345739172585
1143,-0.5587779046634567
1144,-0.5500599182446304
1145,-0.5412815713238965
1146,-0.5324438271879962
1147,-0.5235476556415889
1148,-0.5145940329008319
1149,-0.5055839414862554
1150,-0.49651837011494626
1151,-0.487398313592052
1152,-0.47822477270161606
1153,-0.4689987540967576
1154,-0.4597212701892069
1155,-0.45039333903820905
1156,-0.44101598423880767
1157,-0.43159023480952147
1158,-0.4221171250794254
1159,-0.4125976945746475
1160,-0.40303298790430553
1161,-0.3934240546458606
1162,-0.3837719492299592
1163,-0.3740777308247175
1164,-0.3643424632194941
1165,-0.3545672147081624
1166,-0.3447530579718737
1167,-0.3349010699613474
1168,-0.3250123317787002
1169,-0.3150879285588043
1170,-0.3051289493502186
1171,-0.29513648699567296
1172,-0.28511163801215383
1173,-0.2750555024705703
1174,-0.264969183875047
1175,-0.2548537890418315
1176,-0.24471042797783027
1177,-0.23454021375880932
1178,-0.22434426240725153
1179,-0.21412369276988208
1180,-0.20387962639490959
1181,-0.19361318740893646
1182,-0.18332550239361214
1183,-0.17301770026200664
1184,-0.16269091213472991
1185,-0.15234627121580896
1186,-0.1419849126683364
1187,-0.13160797348990402
1188,-0.12121659238783493
1189,-0.11081190965422831
1190,-0.10039506704083002
1191,-0.08996720763374322
1192,-0.07952947572799238
1193,-0.0690830167019549
1194,-0.05862897689167352
1195,-0.04816850346506393
1196,-0.03770274429603093
1197,-0.027232847838507133
1198,-0.016759963000428084
1199,-0.00628523901765751
1200,0.004190174672123394
1201,0.014665128555548843
1202,0.02513847316970963
1203,0.03560905922828877
1204,0.04607573774767775
1205,0.056537360173059575
1206,0.06699277850444653
1207,0.07744084542264819
